-415.1685497115	587.4131587043	
-416.5180336404	588.8895246481	
-417.8675236502	590.3668909315	
-419.2160133149	591.8442632865	
-420.5655033255	593.3216295593	
-421.9169879464	594.7979833238	
-423.2684604095	596.2723363896	
-424.6209332186	597.7466833738	
-425.9734121070	599.2220306971	
-427.3248906485	600.6973840928	
-428.6753688512	602.1727435628	
-430.0258531308	603.6491033725	
-431.3773316745	605.1244567518	
-432.7288102219	606.5998101281	
-434.0802887677	608.0751634964	
-435.4317673154	609.5505168612	
-436.7822455169	611.0258762989	
-438.1337240645	612.5012296520	
-439.4832140805	613.9785958479	
-440.8317098330	615.4569684639	
-442.1802055842	616.9353410734	
-443.5286952555	618.4127133317	
-444.8831566052	619.8850473858	
-446.2386122198	621.3563750099	
-447.5950681779	622.8276965480	
-448.9505237911	624.2990241605	
-450.3039908753	625.7723646159	
-451.6564636932	627.2467114915	
-453.0099307793	628.7200519347	
-454.3624035978	630.1943988005	
-455.7128878819	631.6707585054	
-457.0603893762	633.1501374803	
-458.4078847880	634.6285161048	
-459.7553862781	636.1078950689	
-461.1038820394	637.5862676026	
-462.4513774532	639.0646462102	
-463.7998671308	640.5420183880	
-465.1483628915	642.0203909066	
-466.4978529199	643.4977569931	
-467.8493314762	644.9731102278	
-469.2008100361	646.4484634562	
-470.5512882494	647.9238227585	
-471.9027668056	649.3991759749	
-473.2572342446	650.8725102615	
-474.6107013355	652.3458506187	
-475.9641684257	653.8191909697	
-477.3176355213	655.2925313191	
-478.6681198163	656.7688909322	
-480.0176037692	658.2452566219	
-481.3670937964	659.7226226510	
-482.7175780952	661.1989822491	
-484.0660738632	662.6773546897	
-485.4145696303	664.1557271259	
-486.7620650531	665.6341056369	
-488.1105608207	667.1124780612	
-489.4640279163	668.5858183609	
-490.8194835420	670.0571458062	
-492.1749391704	671.5284732436	
-493.5304008819	673.0008010227	
-494.8838618995	674.4731409570	
-496.2373350794	675.9474815707	
-497.5898079117	677.4218282622	
-498.9422746676	678.8951746018	
-500.2957478465	680.3695152036	
-501.6472264165	681.8448683012	
-502.9986989058	683.3192210503	
